PLMR	102.05	1.5	1.49	Palomar Holdings, Inc. Appoints Mark Brose as Chief Technology Officer	2021-01-12 16:15:00
PRTY	7.025	-1.045	-12.95	Party City Updates Fourth Quarter Outlook Ahead of Participation at the ICR Conference	2021-01-12 16:15:00
BXP	91.99	0.53	0.58	Boston Properties to Release Fourth Quarter/FY 2020 Financial Results on January 26, 2021	2021-01-12 16:15:00
CI	224.33	-0.89	-0.4	Cigna Announces Appointment of George Kurian to Board of Directors	2021-01-12 16:15:00
MODN	38.67	-0.78	-1.98	Model N Announces Date of First Quarter Fiscal Year 2021 Financial Results	2021-01-12 16:15:00
MRCY	80.82	-0.18	-0.22	Mercury Systems Earns IPC-1791 Qualified Manufacturer’s Certifications	2021-01-12 16:15:00
RNR	167.21	-0.89	-0.53	RenaissanceRe Announces Environmental, Social and Governance Strategic Focus Areas and Website	2021-01-12 16:15:00
NET	81.12	3.3	4.24	Cloudflare Announces Date of Fourth Quarter 2020 Financial Results and Virtual Investor Day	2021-01-12 16:15:00
ALLY	40.23	1.86	4.85	Ally announces up to $1.6 billion share repurchase authorization and dividend on common stock	2021-01-12 16:15:00
PEAK	29.265	0.655	2.29	Healthpeak Properties to Report Fourth Quarter and Year-End 2020 Financial Results and Host Conference Call/Webcast	2021-01-12 16:15:00
ANDE	24.66	0	0	The Andersons Announces Senior Leadership of The Andersons Trade and Processing Group	2021-01-12 16:15:00
AJG	117.91	-0.63	-0.53	Arthur J. Gallagher & Co. Announces Fourth Quarter 2020 Earnings Release And Conference Call Date	2021-01-12 16:15:00
ANDE	24.66	0	0	The Andersons Announces Senior Leadership of The Andersons Trade and Processing Group	2021-01-12 16:15:00
BHC	25.5	2.03	8.65	Bausch Health Provides Preliminary Update On Fourth-Quarter And Full-Year 2020 Financial Results And Business Recovery	2021-01-12 16:15:00
BHC	25.5	2.03	8.65	Bausch Health Provides Preliminary Update On Fourth-Quarter And Full-Year 2020 Financial Results And Business Recovery	2021-01-12 16:15:00
GIII	28.15	-1.24	-4.22	Gen III Provides Corporate Funding Update	2021-01-12 16:15:00
ABST	13.61	0.08	0.59	Absolute Software to Report Second Quarter Fiscal 2021 Financial Results on February 9	2021-01-12 16:15:00
BKH	60.24	0.14	0.23	Black Hills Corp. Schedules 2020 Fourth Quarter and Full Year Earnings Release and Conference Call	2021-01-12 16:15:00
IGX	0.32	-0.01	-3.03	IntelGenx Appoints Tommy Kenny as Vice President, Intellectual Property and Legal Affairs, General Counsel	2021-01-12 16:15:00
VGR	12.51	-0.29	-2.27	Vector Announces Pricing and Upsize of $875 Million of 5.75% Senior Secured Notes Due 2029	2021-01-12 16:15:00
ALB	179.31	-3.19	-1.75	Albemarle Corporation to Release Fourth-Quarter 2020 Earnings Results on Wednesday, Feb. 17, 2021	2021-01-12 16:15:00
FTI	11.905	-0.925	-7.21	TechnipFMC Announces Executive Leadership Change	2021-01-12 16:15:00
HCP	0	0	0	Healthpeak Properties to Report Fourth Quarter and Year-End 2020 Financial Results and Host Conference Call/Webcast	2021-01-12 16:15:00
JBL	45.04	0.2	0.45	Jabil Announces Annual Meeting of Shareholders	2021-01-12 16:15:00
STXB	18.23	-0.34	-1.83	Spirit of Texas Bancshares, Inc. Announces 2020 Fourth Quarter Earnings Release And Conference Call Schedule	2021-01-12 16:15:00
UNM	24.245	-0.345	-1.4	Unum Group to release fourth quarter 2020 results and host conference call	2021-01-12 16:15:00
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:13:49
URBN	29.69	-0.62	-2.05	Current Report Filing (8-k)	2021-01-12 16:13:24
GTX	0	0	0	Amended Statement of Beneficial Ownership (sc 13d/a)	2021-01-12 16:11:33
GTXMQ	6.2	0	0	Amended Statement of Beneficial Ownership (sc 13d/a)	2021-01-12 16:11:33
SWN	3.735	0.075	2.05	Initial Statement of Beneficial Ownership (3)	2021-01-12 16:11:07
ACUR	0.25	0.01	4.17	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:11:06
CHWY	113.0385	8.8885	8.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:11:01
EOG	59.9	-2.54	-4.07	EOG Resources Schedules Conference Call and Webcast of Fourth Quarter and Full Year 2020 Results for February 26, 2021	2021-01-12 16:11:00
V	210.29	1.43	0.68	Visa and Plaid Announce Mutual Termination of Merger Agreement	2021-01-12 16:11:00
BECN	43.05	-0.9	-2.05	Current Report Filing (8-k)	2021-01-12 16:10:57
GIK	14.37	0.53	3.83	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:10:56
WAT	264.265	-2.245	-0.84	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:10:35
VIVO	22.36	-0.09	-0.4	Current Report Filing (8-k)	2021-01-12 16:10:34
LOCO	18.75	-1.39	-6.9	Current Report Filing (8-k)	2021-01-12 16:10:13
CTXIF	0	0	0	Revocation of Exchange Act Registration Pursuant to Section 12(j) (revoked)	2021-01-12 16:10:03
AVAV	95.78	0.11	0.11	AeroVironment, Inc. to Present at the 23rd Annual Needham Virtual Growth Conference	2021-01-12 16:10:00
VRTS	234.59	0.11	0.05	Virtus Investment Partners Reports Preliminary December 31, 2020 Assets Under Management	2021-01-12 16:10:00
KBH	35.49	1.34	3.92	KB Home Reports 2020 Fourth Quarter and Full Year Results	2021-01-12 16:10:00
KIM	15.645	0.145	0.94	Kimco Realty Appoints Henry Moniz to its Board of Directors	2021-01-12 16:10:00
RCUS	35.41	1.5	4.42	Arcus Biosciences Announces New Employment Inducement Grants	2021-01-12 16:10:00
RLI	103.47	-1.53	-1.46	RLI Fourth Quarter Earnings Release & Teleconference	2021-01-12 16:10:00
GS-C	24.67	0.27	1.11	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS-A	23.724	0.354	1.51	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GLSSP	0	0	0	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS-D	24.358	0.198	0.82	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS	299.91	-2.3	-0.76	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS-J	26.799	0.209	0.79	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS-K	28.4415	0.2015	0.71	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
GS-N	26.02	0.12	0.46	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:09:57
AXGN	20.1	0.015	0.07	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:08:40
PRVB	17.1499	-2.3001	-11.83	Automatic Shelf Registration Statement of Securities of Well-known Seasoned Issuers (s-3asr)	2021-01-12 16:08:40
GIX	11.115	0.035	0.32	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:08:24
AM	8.34	-0.13	-1.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:08:19
GIK	14.37	0.53	3.83	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:08:19
AM	8.34	-0.13	-1.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:08:09
AM	8.34	-0.13	-1.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:08:08
SYF	37.3	0.74	2.02	Current Report Filing (8-k)	2021-01-12 16:08:05
GIX	11.115	0.035	0.32	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:08:03
VNT	33.56	-0.43	-1.27	Current Report Filing (8-k)	2021-01-12 16:07:52
AM	8.34	-0.13	-1.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:07:19
AM	8.34	-0.13	-1.53	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:07:13
ACOR	5.67	1.43	33.73	Acorda Therapeutics to Present at 39th Annual J.P. Morgan Health Care Conference	2021-01-12 16:07:00
RNG	386.87	-0.93	-0.24	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:06:53
VIVO	22.36	-0.09	-0.4	Additional Proxy Soliciting Materials (definitive) (defa14a)	2021-01-12 16:06:43
CLPT	16.005	0.545	3.53	Current Report Filing (8-k)	2021-01-12 16:06:42
IBIO	1.5034	-0.0766	-4.85	Current Report Filing (8-k)	2021-01-12 16:06:37
AMPH	19.52	0	0	Current Report Filing (8-k)	2021-01-12 16:06:35
ZEST	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:06:34
ZESTD	9.19	-0.11	-1.18	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:06:34
BKI	85.2551	-0.2449	-0.29	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:06:25
AIZP	132.69	-0.86	-0.64	Current Report Filing (8-k)	2021-01-12 16:06:05
ACEVU	12.52	-0.1	-0.79	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:06:05
AIZ	140.22	-0.95	-0.67	Current Report Filing (8-k)	2021-01-12 16:06:05
ACEV	11.2602	-0.0998	-0.88	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-12 16:06:05
BBCP	4.95	0.4	8.79	Current Report Filing (8-k)	2021-01-12 16:06:01
CB	156.355	-0.255	-0.16	Chubb Appoints Jeremiah Konz Chief Reinsurance Officer	2021-01-12 16:06:00
PEB	20.71	1.12	5.72	Pebblebrook Hotel Trust Schedules Fourth Quarter 2020 Earnings Release and Conference Call	2021-01-12 16:06:00
EVBG	148.25	-1.95	-1.3	Everbridge crea un partenariato con Atos, leader della trasformazione digitale, per espandere l'adozione mondiale della gesti...	2021-01-12 16:06:00
RPAY	24.19	-1.5	-5.84	REPAY Announces Public Offering of Common Stock	2021-01-12 16:06:00
MARK	2.13	-0.06	-2.74	Additional Proxy Soliciting Materials (definitive) (defa14a)	2021-01-12 16:05:55
PFLT	11.3278	0.0778	0.69	Current Report Filing (8-k)	2021-01-12 16:05:49
PNNT	4.84	0.09	1.89	Current Report Filing (8-k)	2021-01-12 16:05:42
UGRO	1	0	0	Current Report Filing (8-k)	2021-01-12 16:05:41
DDMXU	10.65	0.0131	0.12	Statement of Ownership (sc 13g)	2021-01-12 16:05:41
O	57.81	0	0	Prospectus Filed Pursuant to Rule 424(b)(5) (424b5)	2021-01-12 16:05:16
ADC	63.11	0.42	0.67	Agree Realty Announces Fourth Quarter 2020 Earnings Release Date and Conference Call Information	2021-01-12 16:05:00
AR	7.44	-0.17	-2.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:05:00
OMAB	51.05	-1.07	-2.05	Outset Medical Appoints Karen Drexler to Board of Directors	2021-01-12 16:05:00
BBCP	4.95	0.4	8.79	Concrete Pumping Holdings Reports Strong Fourth Quarter and Fiscal Year 2020 Results	2021-01-12 16:05:00
ARGO	44.995	-0.305	-0.67	Argo Group Schedules 4th Quarter 2020 Earnings Release and Conference Call	2021-01-12 16:05:00
ABBV	111.81	2.03	1.85	Allergan Aesthetics Enters Into Option to Acquire Cypris Medical	2021-01-12 16:05:00
BL	128.815	1.745	1.37	BlackLine Announces Date for Fourth Quarter and Full Year 2020 Earnings Release and Conference Call	2021-01-12 16:05:00
EXF	4.69	0.23	5.16	EXFO reports first quarter results for fiscal 2021	2021-01-12 16:05:00
EVER	38.83	-0.04	-0.1	David Brainard Promoted to Chief Technology Officer	2021-01-12 16:05:00
EXFO	3.64	0.14	4	EXFO reports first quarter results for fiscal 2021	2021-01-12 16:05:00
IVZ	19.585	0.005	0.03	Invesco Ltd. To Announce Fourth Quarter 2020 Results	2021-01-12 16:05:00
IHT	2.45	0.0699	2.94	INNSUITES HOSPITALITY TRUST (IHT) FISCAL FIRST QUARTER	2021-01-12 16:05:00
LOCO	18.75	-1.39	-6.9	El Pollo Loco Holdings, Inc. Provides Business Update in Light of COVID-19 Pandemic	2021-01-12 16:05:00
MAT	19.165	0.015	0.08	Mattel Announces Full Year and Fourth Quarter 2020 Financial Results Conference Call and 2021 Virtual Analyst Meeting	2021-01-12 16:05:00
SBUX	102.93	0.11	0.11	Starbucks Announces Q1 Fiscal Year 2021 Results Conference Call	2021-01-12 16:05:00
MTSI	60.715	-1.165	-1.88	MACOM to Report First Quarter Fiscal Year 2021 Financial Results on January 28, 2021	2021-01-12 16:05:00
BBCPW	0.5	0	0	Concrete Pumping Holdings Reports Strong Fourth Quarter and Fiscal Year 2020 Results	2021-01-12 16:05:00
BRKS	74.84	0.19	0.25	Brooks Announces GENEWIZ Selected as Genome Characterization Center by the National Cancer Institute	2021-01-12 16:05:00
CB	156.355	-0.255	-0.16	Chubb Names Michael Kessler Global Head of Company's Cyber Risk Insurance Business	2021-01-12 16:05:00
RBB	17.96	-0.21	-1.16	RBB Bancorp to Report Fourth Quarter 2020 Financial Results	2021-01-12 16:05:00
SMCI	32.42	0.01	0.03	Supermicro Unveils Industry's-First 64-Core Workstation Supporting Four Double-Width GPUs with AMD Ryzen™ Threadripper™ P...	2021-01-12 16:05:00
AOUT	19.91	-0.39	-1.92	American Outdoor Brands to Present at Lake Street's Virtual Outdoor Days, January 22, 2021	2021-01-12 16:05:00
EXF	4.69	0.23	5.16	EXFO reports first quarter results for fiscal 2021	2021-01-12 16:05:00
URBN	29.69	-0.62	-2.05	URBN Reports Holiday Sales and Management Changes	2021-01-12 16:05:00
CLPT	16.005	0.545	3.53	ClearPoint Neuro, Inc. Reports Record Revenue in Preliminary Fourth Quarter 2020 Results	2021-01-12 16:05:00
FARM	5.65	0.53	10.35	Farmer Brothers Announces Strategic Partnership with High Brew Coffee	2021-01-12 16:05:00
NDAQ	142.34	0.42	0.3	Nasdaq December 2020 Volumes, 4Q20 Statistics, Issues Update to Expense Guidance	2021-01-12 16:05:00
CINF	91.79	-0.68	-0.74	Cincinnati Financial Schedules Webcast to Discuss Fourth-Quarter and Full-Year 2020 Results	2021-01-12 16:05:00
NDAQ	142.34	0.42	0.3	Nasdaq Announces End-of-Month Open Short Interest Positions in Nasdaq Stocks as of Settlement Date December 31, 2020	2021-01-12 16:05:00
MSFT	215.64	0.71	0.33	Microsoft announces quarterly earnings release date	2021-01-12 16:05:00
EXFO	3.64	0.14	4	EXFO annonce ses résultats du premier trimestre de l'exercice 2021	2021-01-12 16:05:00
HAFC	12.42	-0.28	-2.2	Hanmi Financial Corporation Announces Fourth Quarter 2020 Earnings and Conference Call Date	2021-01-12 16:05:00
OCA	10.19	0	0	Omnichannel Acquisition Corp. Announces the Separate Trading of its Class A Common Stock & Warrants, Commencing on January 12...	2021-01-12 16:05:00
EA	137.52	-1.54	-1.11	EA to Release Third Quarter Fiscal Year 2021 Results on February 2, 2021	2021-01-12 16:05:00
NGM	26.035	-0.755	-2.82	NGM Bio Outlines 2021 Strategic Priorities Across Its Three Therapeutic Area Portfolios, Including Liver and Metabolic Diseas...	2021-01-12 16:05:00
EXF	4.69	0.23	5.16	EXFO annonce ses résultats du premier trimestre de l'exercice 2021	2021-01-12 16:05:00
PFLT	11.3278	0.0778	0.69	PennantPark Floating Rate Capital Ltd. Schedules Earnings Release of First Fiscal Quarter 2021 Results	2021-01-12 16:05:00
QMCO	6.76	-0.21	-3.01	Quantum to Release Fiscal Third Quarter 2021 Financial Results and Host Investor Conference Call on Wednesday, January 27th	2021-01-12 16:05:00
SMCI	32.42	0.01	0.03	Supermicro Schedules Conference Call and Webcast for Second Quarter Fiscal 2021 Financial Results	2021-01-12 16:05:00
STIM	14.12	2.45	20.99	Neuronetics Reports Preliminary Fourth Quarter and Fiscal Year 2020 Financial Results	2021-01-12 16:05:00
JOE	44.605	1.255	2.9	The St. Joe Company Announces the Sale of 5.8 Acres of Land in the Cedar Grove Commerce Park in Panama City, Florida for a Ne...	2021-01-12 16:05:00
OCA.U	10.9302	0.2302	2.15	Omnichannel Acquisition Corp. Announces the Separate Trading of its Class A Common Stock & Warrants, Commencing on January 12...	2021-01-12 16:05:00
PNNT	4.84	0.09	1.89	PennantPark Investment Corporation Schedules Earnings Release of First Fiscal Quarter 2021 Results	2021-01-12 16:05:00
PRSRU	10.6461	0.1361	1.29	Prospector Capital Corp. Announces Closing of $325 Million Upsized Initial Public Offering	2021-01-12 16:05:00
EXFO	3.64	0.14	4	EXFO reports first quarter results for fiscal 2021	2021-01-12 16:05:00
RGNX	48.415	-0.325	-0.67	REGENXBIO Announces Closing Of Public Offering Of Common Stock And Full Exercise Of Underwriters' Option To Purchase Addition...	2021-01-12 16:05:00
RPAY	24.19	-1.5	-5.84	REPAY Announces Convertible Notes Offering	2021-01-12 16:05:00
ABBV	111.81	2.03	1.85	Allergan Aesthetics Enters Into Option to Acquire Cypris Medical	2021-01-12 16:05:00
EXF	4.69	0.23	5.16	EXFO reports first quarter results for fiscal 2021	2021-01-12 16:05:00
URBN	29.69	-0.62	-2.05	URBN Reports Holiday Sales and Management Changes	2021-01-12 16:05:00
AR	7.44	-0.17	-2.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:33
GTLS	134.61	-2.14	-1.56	Chart Industries and Matrix Service Company Execute Commercial Hydrogen Memorandum of Understanding	2021-01-12 16:04:31
MTRX	14.9	2.67	21.83	Chart Industries and Matrix Service Company Execute Commercial Hydrogen Memorandum of Understanding	2021-01-12 16:04:31
PUB	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:23
ALTA	29.25	-0.8	-2.66	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:23
ZESTD	9.19	-0.11	-1.18	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:18
ZEST	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:18
AR	7.44	-0.17	-2.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:04:08
AZZ	49.01	-1.07	-2.14	Current Report Filing (8-k)	2021-01-12 16:04:04
VNT	33.56	-0.43	-1.27	Vontier Announces Launch of Secondary Equity Offering of Remaining Shares of Common Stock Held by Fortive	2021-01-12 16:04:00
AR	7.44	-0.17	-2.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:03:55
LVS	54.24	-2.38	-4.2	Current Report Filing (8-k)	2021-01-12 16:03:50
AR	7.44	-0.17	-2.23	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:03:40
RILY	51.49	4.81	10.3	B. Riley Financial Announces Public Offering of Common Stock	2021-01-12 16:03:00
WCRS	6.815	0.065	0.96	Current Report Filing (8-k)	2021-01-12 16:02:48
ZESTD	9.19	-0.11	-1.18	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:02:48
ZEST	0	0	0	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:02:48
TDOC	233.32	3.23	1.4	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:02:37
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:02:27
EPAM	336.24	4.51	1.36	MEDIA ALERT: (Webinar) Trust over Tools: How to Stop Misinterpreting Consumer Desires to Satisfy Customers	2021-01-12 16:02:00
GLRE	7.76	-0.08	-1.02	Greenlight Capital Re, Ltd. Announces Date of Annual Meeting of Shareholders	2021-01-12 16:02:00
ZS	213.5124	7.6124	3.7	Current Report Filing (8-k)	2021-01-12 16:01:50
CIDM	0.9465	0.0765	8.79	Amended Statement of Beneficial Ownership (sc 13d/a)	2021-01-12 16:01:45
EXPI	76.07	0.57	0.75	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:01:39
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-12 16:01:20
IIPR	191.35	5.91	3.19	Statement of Changes in Beneficial Ownership (4)	2021-01-12 16:01:14
EVG	13.09	0.14	1.08	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
FANG	61.66	-1.21	-1.92	Viper Energy Partners LP, a Subsidiary of Diamondback Energy, Inc., Schedules Fourth Quarter 2020 Conference Call for Februar...	2021-01-12 16:01:00
RILY	51.49	4.81	10.3	B. Riley Financial Preliminary Fourth Quarter and Full Year 2020 Results Significantly Exceed Prior Guidance	2021-01-12 16:01:00
ETJ	10.4576	0.0576	0.55	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
ETW	9.715	0.005	0.05	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
ETY	12.36	0.09	0.73	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
EXD	9.95	-0.07	-0.7	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
EVM	11.53	0	0	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
FANG	61.66	-1.21	-1.92	Diamondback Energy, Inc. Schedules Fourth Quarter 2020 Conference Call for February 23, 2021	2021-01-12 16:01:00
MS	75.125	-0.675	-0.89	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
ETO	26.0906	0.0021	0.01	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
EV	71.8	-0.42	-0.58	Corrected Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds	2021-01-12 16:01:00
